Age,Gender,EducationLevel,JobTitle,YearsOfExperience,Salary
35,Male,PhD,Data Scientist,9,112000
36,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
34,Male,Master's,Senior Data Scientist,9,125000
32,Male,PhD,Data Scientist,9,140000
32,Male,PhD,Data Scientist,9,140000
32,Male,PhD,Data Scientist,9,140000
32,Male,PhD,Data Scientist,9,140000
33,Male,Master's,Software Engineer,9,120000
33,Male,Master's,Software Engineer,9,120000
32,Female,Master's,Software Engineer,9,120000
34,Male,Master's,Software Engineer,9,125000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
32,Female,PhD,Data Scientist,9,145000
37,Male,Bachelor's,Project Manager,10,95000
35,Male,Master's,Senior Product Manager,10,120000
38,Female,Bachelor's,Senior Product Manager,10,120000
38,Female,Bachelor's,Senior Business Analyst,10,110000
38,Female,Bachelor's,Senior Business Analyst,10,110000
38,Female,Bachelor's,Senior Business Analyst,10,110000
32,Female,PhD,Data Scientist,10,193000
32,Female,PhD,Data Scientist,10,193000
33,Female,Master's,Product Manager,10,195000
33,Male,Master's,Data Scientist,10,195000
32,Male,Bachelor's,Software Engineer,10,190000
33,Male,Master's,Data Scientist,10,195000
32,Male,Bachelor's,Software Engineer,10,190000
33,Male,Master's,Data Scientist,10,195000
32,Male,Bachelor's,Software Engineer,10,190000
33,Male,Master's,Data Scientist,10,195000
32,Male,Bachelor's,Software Engineer,10,190000
33,Male,Master's,Data Scientist,10,195000
32,Male,Bachelor's,Software Engineer,10,190000
38,Female,Master's,Back end Developer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
37,Male,Master's,Senior Software Engineer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
37,Male,Master's,Senior Software Engineer,10,155000
38,Female,Master's,Back end Developer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
38,Female,Master's,Back end Developer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
38,Male,Master's,Senior Software Engineer,10,155000
37,Male,Bachelor's,Software Engineer Manager,10,150000
37,Male,Master's,Software Engineer Manager,10,150000
37,Male,Master's,Software Engineer Manager,10,150000
37,Male,Master's,Software Engineer Manager,10,150000
38,Male,Bachelor's,Data Scientist,10,150000
37,Female,Bachelor's,Full Stack Engineer,10,149217
34,Female,Master's,Full Stack Engineer,10,163398
35,Female,Master's,Full Stack Engineer,10,152039
35,Female,Bachelor's,Back end Developer,10,114776
34,Male,Bachelor's,Back end Developer,10,94502
37,Female,Bachelor's,Full Stack Engineer,10,149217
34,Female,Master's,Full Stack Engineer,10,163398
35,Female,Master's,Full Stack Engineer,10,152039
35,Female,Bachelor's,Back end Developer,10,114776
34,Male,Bachelor's,Back end Developer,10,94502
34,Male,Bachelor's,Back end Developer,10,126593
35,Female,Master's,Full Stack Engineer,10,151901
33,Female,Master's,Senior Project Engineer,10,112439
33,Female,Master's,Front end Developer,10,119419
35,Male,Bachelor's,Front end Developer,10,128712
35,Male,Bachelor's,Back end Developer,10,123386
35,Female,Master's,Senior Software Engineer,10,130355
33,Male,Master's,Senior Project Engineer,10,117314
36,Male,Master's,Product Manager,10,160000
34,Male,Bachelor's,Back end Developer,10,126520
33,Female,Master's,Senior Project Engineer,10,113334
35,Male,Bachelor's,Front end Developer,10,128999
34,Male,Bachelor's,Back end Developer,10,126520
33,Female,Master's,Senior Project Engineer,10,113334
35,Male,Bachelor's,Front end Developer,10,128999
34,Male,Bachelor's,Back end Developer,10,126520
33,Female,Master's,Senior Project Engineer,10,113334
35,Male,Bachelor's,Front end Developer,10,128999
36,Male,Bachelor's,Web Developer,10,100000
42,Male,Master's,Web Developer,10,110000
42,Male,Master's,Web Developer,10,110000
35,Male,Bachelor's,Project Manager,10,130000
35,Male,Bachelor's,Project Manager,10,130000
35,Male,Bachelor's,Project Manager,10,130000
35,Male,Bachelor's,Project Manager,10,130000
35,Male,Bachelor's,Project Manager,10,130000
35,Female,Master's,Data Scientist,10,145000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Male,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Male,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
34,Female,Master's,Product Manager,11,196000
33,Female,Master's,Product Manager,11,198000
33,Male,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,196000
33,Male,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
33,Female,Master's,Product Manager,11,198000
41,Male,Bachelor's,Software Engineer,11,185000
33,Female,Master's,Product Manager,11,190000
33,Male,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
33,Female,Master's,Product Manager,11,195000
41,Male,Master's,Senior Software Engineer,11,165000
42,Female,Master's,Senior Project Engineer,11,170000
41,Female,Master's,Senior Project Engineer,11,165000
43,Female,Master's,Software Engineer Manager,11,160000
44,Female,Master's,Senior Software Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
44,Female,Master's,Senior Software Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
44,Female,Master's,Senior Software Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
41,Female,PhD,Senior Project Engineer,11,165000
44,Male,Master's,Senior Project Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
44,Male,Master's,Senior Project Engineer,11,170000
44,Female,PhD,Software Engineer Manager,11,165000
39,Female,Master's,Senior Software Engineer,11,160000
44,Female,PhD,Software Engineer Manager,11,165000
39,Female,Master's,Senior Software Engineer,11,160000
44,Female,PhD,Software Engineer Manager,11,165000
39,Female,Master's,Senior Software Engineer,11,160000
44,Female,PhD,Software Engineer Manager,11,165000
39,Female,Master's,Senior Software Engineer,11,160000
44,Female,PhD,Software Engineer Manager,11,165000
39,Female,Master's,Senior Software Engineer,11,160000
44,Female,PhD,Software Engineer Manager,11,165000
39,Female,Master's,Senior Software Engineer,11,160000
38,Male,Bachelor's,Software Engineer Manager,11,155000
37,Female,Bachelor's,Software Engineer Manager,11,170000
39,Female,Master's,Software Engineer Manager,11,170000
37,Female,Bachelor's,Software Engineer Manager,11,170000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
30,Male,High School,Senior Project Engineer,11,103947
32,Male,Master's,Senior Project Engineer,11,128078
30,Male,High School,Senior Project Engineer,11,103947
32,Male,Master's,Senior Project Engineer,11,128078
36,Male,Master's,Full Stack Engineer,11,137775
38,Male,Bachelor's,Front end Developer,11,136285
33,Female,Master's,Full Stack Engineer,11,129686
37,Female,Master's,Data Scientist,11,160000
37,Female,Bachelor's,Data Analyst,11,150000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
36,Male,Master's,Full Stack Engineer,11,138859
35,Female,Master's,Full Stack Engineer,11,151078
38,Male,Bachelor's,Front end Developer,11,136662
38,Male,Bachelor's,Front end Developer,11,136062
38,Male,Bachelor's,Front end Developer,11,136062
36,Male,Master's,Full Stack Engineer,11,138859
35,Female,Master's,Full Stack Engineer,11,151078
38,Male,Bachelor's,Front end Developer,11,136662
38,Male,Bachelor's,Front end Developer,11,136062
38,Male,Bachelor's,Front end Developer,11,136062
36,Male,Master's,Full Stack Engineer,11,138859
35,Female,Master's,Full Stack Engineer,11,151078
38,Male,Bachelor's,Front end Developer,11,136662
35,Female,Master's,Senior Software Engineer,11,134979
36,Female,Master's,Senior Project Engineer,11,134482
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
37,Male,Bachelor's,Data Analyst,11,160000
36,Male,Bachelor's,Financial Analyst,11,150000
36,Female,Bachelor's,Financial Analyst,11,150000
42,Female,Master's,Product Manager,12,120000
39,Male,PhD,Senior Engineer,12,115000
42,Female,Bachelor's,Senior Project Manager,12,120000
39,Female,Bachelor's,Senior Project Manager,12,130000
34,Female,Master's,Product Manager,12,196000
34,Female,Master's,Product Manager,12,196000
34,Male,Master's,Product Manager,12,196000
34,Female,Master's,Product Manager,12,196000
34,Female,Master's,Product Manager,12,196000
34,Female,Master's,Product Manager,12,196000
34,Male,Master's,Product Manager,12,196000
34,Female,Master's,Product Manager,12,196000
34,Female,Master's,Product Manager,12,196000
34,Male,Master's,Product Manager,12,196000
34,Female,Master's,Product Manager,12,196000
34,Female,Master's,Product Manager,12,196000
40,Male,Bachelor's,Software Engineer,12,195000
34,Female,Master's,Product Manager,12,190000
35,Female,Bachelor's,Product Manager,12,190000
34,Male,Bachelor's,Software Engineer,12,195000
35,Female,Bachelor's,Product Manager,12,190000
34,Male,Bachelor's,Software Engineer,12,195000
35,Female,Bachelor's,Product Manager,12,190000
34,Male,Bachelor's,Software Engineer,12,195000
35,Female,Bachelor's,Product Manager,12,190000
34,Male,Bachelor's,Software Engineer,12,195000
35,Female,Bachelor's,Product Manager,12,190000
34,Male,Bachelor's,Software Engineer,12,195000
47,Female,PhD,Full Stack Engineer,12,175000
44,Female,Master's,Senior Software Engineer,12,170000
44,Female,Master's,Senior Software Engineer,12,170000
41,Female,Master's,Senior Software Engineer,12,160000
41,Male,PhD,Software Engineer Manager,12,175000
44,Female,Master's,Senior Project Engineer,12,170000
43,Male,Master's,Senior Project Engineer,12,165000
43,Male,PhD,Senior Software Engineer,12,170000
44,Male,PhD,Senior Project Engineer,12,170000
44,Female,Master's,Senior Project Engineer,12,170000
41,Male,PhD,Senior Project Engineer,12,165000
43,Male,PhD,Senior Project Engineer,12,165000
44,Female,Master's,Senior Project Engineer,12,170000
41,Male,PhD,Senior Project Engineer,12,165000
40,Male,PhD,Senior Software Engineer,12,160000
43,Female,Master's,Senior Software Engineer,12,170000
40,Male,PhD,Senior Software Engineer,12,160000
40,Female,PhD,Senior Software Engineer,12,160000
40,Male,PhD,Senior Software Engineer,12,160000
40,Female,PhD,Senior Software Engineer,12,160000
40,Male,PhD,Senior Software Engineer,12,160000
42,Male,PhD,Senior Software Engineer,12,170000
40,Female,PhD,Senior Software Engineer,12,160000
40,Female,PhD,Senior Software Engineer,12,160000
40,Female,PhD,Senior Software Engineer,12,160000
40,Female,PhD,Senior Software Engineer,12,160000
40,Female,PhD,Senior Software Engineer,12,160000
40,Female,PhD,Senior Software Engineer,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
40,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
42,Male,Bachelor's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
39,Female,Master's,Software Engineer Manager,12,160000
36,Male,PhD,Senior Data Scientist,12,170000
36,Male,PhD,Senior Data Scientist,12,170000
36,Male,PhD,Senior Data Scientist,12,170000
36,Male,PhD,Senior Data Scientist,12,170000
36,Male,PhD,Senior Data Scientist,12,170000
36,Male,PhD,Senior Data Scientist,12,170000
36,Male,PhD,Senior Data Scientist,12,170000
